,eps_1,mse,lr_2,epoch,msle,_timestamp,Predictions,lr_1,train_loss,valid_loss,lr_0,mom_1,train_samples_per_sec,Inputs,_runtime,r2_score,raw_loss,mae,eps_2,mom_2,sqr_mom_0,Ground_Truth,wd_0,wd_1,_rmse,sqr_mom_1,sqr_mom_2,wd_2,_step,mom_0,_exp_rmspe,eps_0,pearsonr,spearmanr
234,1e-05,,4.103085641977615e-05,5.216357142856254,,1680057695.6024592,,2.9013196812315304e-05,0.0017318356549367309,,2.0515428209888073e-05,0.94989261912294,140.95593673302545,,45040.9622592926,,0.0009245440596714616,,1e-05,0.94989261912294,0.99,,0.01,0.01,,0.99,0.99,0.01,73028,0.94989261912294,,1e-05,,
235,1e-05,,4.1075063583377064e-05,5.327071428570085,,1680058636.8220174,,2.904445599747453e-05,0.0015058499993756413,,2.053753179168853e-05,0.9498880142100649,182.3537423263529,,45982.181817531586,,0.0011318913893774152,,1e-05,0.9498880142100649,0.99,,0.01,0.01,,0.99,0.99,0.01,74578,0.9498880142100649,,1e-05,,
236,1e-05,,4.1078062980749456e-05,5.334499999998626,,1680058695.7654324,,2.904657689169602e-05,0.0015913001261651516,,2.0539031490374725e-05,0.9498877017728385,115.80310721683482,,46041.125232458115,,0.00485879136249423,,1e-05,0.9498877017728385,0.99,,0.01,0.01,,0.99,0.99,0.01,74682,0.9498877017728385,,1e-05,,
237,1e-05,,4.1091031057180126e-05,5.366499999998495,,1680058967.5626543,,2.905574670647909e-05,0.0015428811311721802,,2.054551552859006e-05,0.9498863509315437,199.258881495203,,46312.92245435715,,0.0011134082451462746,,1e-05,0.9498863509315437,0.99,,0.01,0.01,,0.99,0.99,0.01,75130,0.9498863509315437,,1e-05,,
238,1e-05,,4.10953901766185e-05,5.3772142857127365,,1680059050.9859219,,2.9058829069393967e-05,0.0015883630840107799,,2.0547695088309246e-05,0.9498858968566022,168.49190790831977,,46396.34572196007,,0.0005757204489782453,,1e-05,0.9498858968566022,0.99,,0.01,0.01,,0.99,0.99,0.01,75280,0.9498858968566022,,1e-05,,
239,1e-05,,4.111499692065217e-05,5.425142857141111,,1680059457.500725,,2.9072693131057167e-05,0.0016729265917092562,,2.055749846032608e-05,0.9498838544874321,126.96543485109467,,46802.860525131226,,0.0006352434284053743,,1e-05,0.9498838544874321,0.99,,0.01,0.01,,0.99,0.99,0.01,75951,0.9498838544874321,,1e-05,,
240,1e-05,,4.112163987129848e-05,5.441285714283902,,1680059579.89449,,2.907739040650626e-05,0.0015324711566790938,,2.0560819935649236e-05,0.9498831625134063,187.41540683442062,,46925.25429010391,,0.002112434245646,,1e-05,0.9498831625134063,0.99,,0.01,0.01,,0.99,0.99,0.01,76177,0.9498831625134063,,1e-05,,
241,1e-05,,4.112340667631107e-05,5.445571428569599,,1680059612.3933213,,2.9078639726311694e-05,0.001573671936057508,,2.056170333815553e-05,0.9498829784712176,200.00250003682623,,46957.75312137604,,0.0006688536377623677,,1e-05,0.9498829784712176,0.99,,0.01,0.01,,0.99,0.99,0.01,76237,0.9498829784712176,,1e-05,,
242,1e-05,,4.112844996903792e-05,5.457785714283834,,1680059721.8291557,,2.908220587279836e-05,0.001686520641669631,,2.0564224984518955e-05,0.9498824531282252,175.47630850711528,,47067.188955783844,,0.0005136082181707025,,1e-05,0.9498824531282252,0.99,,0.01,0.01,,0.99,0.99,0.01,76408,0.9498824531282252,,1e-05,,
243,1e-05,,4.115195544538975e-05,5.51435714285503,,1680060168.0510294,,2.9098826754521758e-05,0.0017232554964721203,,2.057597772269487e-05,0.9498800046411052,149.18025450092438,,47513.41082954407,,0.0004253141232766211,,1e-05,0.9498800046411052,0.99,,0.01,0.01,,0.99,0.99,0.01,77200,0.9498800046411052,,1e-05,,
244,1e-05,,4.116233020636023e-05,5.539142857140643,,1680060366.801929,,2.9106162818357177e-05,0.0014529622858390212,,2.0581165103180112e-05,0.9498789239368375,180.440986488031,,47712.161729097366,,0.0004438763135112822,,1e-05,0.9498789239368375,0.99,,0.01,0.01,,0.99,0.99,0.01,77547,0.9498789239368375,,1e-05,,
245,1e-05,,4.1172811661856885e-05,5.564071428569112,,1680060559.6244035,,2.9113574326615566e-05,0.001478572958149016,,2.058640583092844e-05,0.9498778321185566,119.27774344402043,,47904.98420357704,,0.00048596144188195467,,1e-05,0.9498778321185566,0.99,,0.01,0.01,,0.99,0.99,0.01,77896,0.9498778321185566,,1e-05,,
246,1e-05,,4.118016762391412e-05,5.581499999997612,,1680060699.4136233,,2.911877577726839e-05,0.0015118622686713934,,2.0590083811957057e-05,0.9498770658725089,191.61458641950057,,48044.773423433304,,0.0021165935322642326,,1e-05,0.9498770658725089,0.99,,0.01,0.01,,0.99,0.99,0.01,78140,0.9498770658725089,,1e-05,,
247,1e-05,,4.1182584320870863e-05,5.587214285711874,,1680060742.4308126,,2.9120484640074575e-05,0.002142835408449173,,2.059129216043543e-05,0.9498768141332425,128.86463012017683,,48087.7906126976,,0.0013387550134211779,,1e-05,0.9498768141332425,0.99,,0.01,0.01,,0.99,0.99,0.01,78220,0.9498768141332425,,1e-05,,
248,1e-05,,4.118615350951971e-05,5.595642857140411,,1680060803.7371821,,2.9123008437571506e-05,0.0015941018937155604,,2.059307675475985e-05,0.9498764423427584,178.32503750443323,,48149.09698224068,,0.0005658826557919383,,1e-05,0.9498764423427584,0.99,,0.01,0.01,,0.99,0.99,0.01,78338,0.9498764423427584,,1e-05,,
249,1e-05,,4.120465986538261e-05,5.639142857140232,,1680061146.2348115,,2.9136094407297216e-05,0.0014200164005160332,,2.0602329932691302e-05,0.949874514597356,130.4962364058443,,48491.594611644745,,0.001279567601159215,,1e-05,0.949874514597356,0.99,,0.01,0.01,,0.99,0.99,0.01,78947,0.949874514597356,,1e-05,,
250,1e-05,,4.1221496105408745e-05,5.678428571425785,,1680061462.7338874,,2.914799942678938e-05,0.001431114855222404,,2.061074805270437e-05,0.9498727608223532,193.34739935811598,,48808.09368753433,,0.003685383591800928,,1e-05,0.9498727608223532,0.99,,0.01,0.01,,0.99,0.99,0.01,79497,0.9498727608223532,,1e-05,,
251,1e-05,,4.122466199347591e-05,5.685785714282898,,1680061512.6254628,,2.9150238047710152e-05,0.0013392078690230846,,2.061233099673795e-05,0.9498724310423462,183.7999842626501,,48857.98526287079,,0.0019285918679088354,,1e-05,0.9498724310423462,0.99,,0.01,0.01,,0.99,0.99,0.01,79600,0.9498724310423462,,1e-05,,
252,1e-05,,4.1232085828927415e-05,5.702999999997113,,1680061647.7833536,,2.915548749210032e-05,0.0015092670219019055,,2.0616042914463704e-05,0.9498716577261533,196.61466413115,,48993.14315366745,,0.0006234750617295504,,1e-05,0.9498716577261533,0.99,,0.01,0.01,,0.99,0.99,0.01,79841,0.9498716577261533,,1e-05,,
253,1e-05,,4.125523848503561e-05,5.7563571428540365,,1680062062.7590811,,2.917185889223691e-05,0.001350319478660822,,2.0627619242517802e-05,0.9498692459911421,184.44218630443788,,49408.118881225586,,0.005152310244739056,,1e-05,0.9498692459911421,0.99,,0.01,0.01,,0.99,0.99,0.01,80588,0.9498692459911421,,1e-05,,
254,1e-05,,4.1259539247799184e-05,5.766214285711139,,1680062133.693667,,2.9174899990751306e-05,0.001390156801789999,,2.062976962389959e-05,0.9498687979950209,206.3050697530711,,49479.05346703529,,0.0006906203925609589,,1e-05,0.9498687979950209,0.99,,0.01,0.01,,0.99,0.99,0.01,80726,0.9498687979950209,,1e-05,,
255,1e-05,,4.127562283948082e-05,5.802928571425274,,1680062415.4449978,,2.918627280749522e-05,0.0016272601205855608,,2.06378114197404e-05,0.9498671226208873,186.80971621144815,,49760.8047978878,,0.0024296315386891365,,1e-05,0.9498671226208873,0.99,,0.01,0.01,,0.99,0.99,0.01,81240,0.9498671226208873,,1e-05,,
256,1e-05,,4.128436415695099e-05,5.822785714282335,,1680062561.4056692,,2.919245385235489e-05,0.0016501260688528419,,2.0642182078475493e-05,0.9498662120669842,90.2350708199618,,49906.76546931267,,0.0020268787629902363,,1e-05,0.9498662120669842,0.99,,0.01,0.01,,0.99,0.99,0.01,81518,0.9498662120669842,,1e-05,,
257,1e-05,,4.1290197628798166e-05,5.835999999996567,,1680062657.7972302,,2.9196578739855887e-05,0.001608516788110137,,2.064509881439908e-05,0.9498656044136669,187.41134564912025,,50003.15703034401,,0.0021947608329355717,,1e-05,0.9498656044136669,0.99,,0.01,0.01,,0.99,0.99,0.01,81703,0.9498656044136669,,1e-05,,
258,1e-05,,4.1293862282453264e-05,5.844285714282247,,1680062717.6171558,,2.9199170041306105e-05,0.0017093730857595801,,2.064693114122663e-05,0.949865222678911,123.63542232075464,,50062.976955890656,,0.000592030119150877,,1e-05,0.949865222678911,0.99,,0.01,0.01,,0.99,0.99,0.01,81819,0.949865222678911,,1e-05,,
259,1e-05,,4.1299844061768876e-05,5.857785714282191,,1680062818.3707771,,2.9203399798023732e-05,0.0016887967940419912,,2.0649922030884434e-05,0.9498645995768991,200.44009126778144,,50163.73057723045,,0.0029891137965023518,,1e-05,0.9498645995768991,0.99,,0.01,0.01,,0.99,0.99,0.01,82008,0.9498645995768991,,1e-05,,
260,1e-05,,4.130329999474781e-05,5.865571428567874,,1680062870.499414,,2.9205843511668468e-05,0.0015805818838998675,,2.06516499973739e-05,0.9498642395838804,97.14845011836844,,50215.85921406746,,0.0008473403286188841,,1e-05,0.9498642395838804,0.99,,0.01,0.01,,0.99,0.99,0.01,82117,0.9498642395838804,,1e-05,,
261,1e-05,,4.1312167306211576e-05,5.885499999996363,,1680063021.063544,,2.921211364773539e-05,0.0014655996346846223,,2.0656083653105784e-05,0.9498633159056029,89.33771162508604,,50366.423344135284,,0.0006134667783044279,,1e-05,0.9498633159056029,0.99,,0.01,0.01,,0.99,0.99,0.01,82396,0.9498633159056029,,1e-05,,
262,1e-05,,4.1313090630512165e-05,5.887571428567783,,1680063035.3812237,,2.921276653660957e-05,0.0016990375006571412,,2.065654531525608e-05,0.9498632197259883,202.34505269597983,,50380.741023778915,,0.0017690790118649602,,1e-05,0.9498632197259883,0.99,,0.01,0.01,,0.99,0.99,0.01,82425,0.9498632197259883,,1e-05,,
263,1e-05,,4.1322502350415547e-05,5.908642857139125,,1680063185.678559,,2.9219421627575876e-05,0.0015255826292559505,,2.0661251175207766e-05,0.9498622393384983,181.51393969844062,,50531.03835916519,,0.0028366618789732456,,1e-05,0.9498622393384983,0.99,,0.01,0.01,,0.99,0.99,0.01,82720,0.9498622393384983,,1e-05,,
264,1e-05,,4.1332621025869445e-05,5.931214285710461,,1680063344.2882102,,2.9226576611605957e-05,0.0014780090423300862,,2.066631051293472e-05,0.9498611853098052,164.8832652263722,,50689.648010253906,,0.0003863339079543948,,1e-05,0.9498611853098052,0.99,,0.01,0.01,,0.99,0.99,0.01,83036,0.9498611853098052,,1e-05,,
265,1e-05,,4.1343712435249874e-05,5.955857142853217,,1680063521.5340118,,2.9234419422391774e-05,0.001412048703059554,,2.0671856217624933e-05,0.9498600299546615,177.44437950490402,,50866.89381194115,,0.0006320428801700473,,1e-05,0.9498600299546615,0.99,,0.01,0.01,,0.99,0.99,0.01,83381,0.9498600299546615,,1e-05,,
266,1e-05,,4.135200465533784e-05,5.974214285710285,,1680063654.7594852,,2.9240282907447067e-05,0.0014558924594894052,,2.0676002327668918e-05,0.9498591661817356,82.18971904298667,,51000.11928534508,,0.0012514153495430946,,1e-05,0.9498591661817356,0.99,,0.01,0.01,,0.99,0.99,0.01,83638,0.9498591661817356,,1e-05,,
267,1e-05,,4.135831327911913e-05,5.988142857138799,,1680063749.340952,,2.9244743778102774e-05,0.001318464637733996,,2.0679156639559562e-05,0.9498585090334251,193.81593905848302,,51094.70075201988,,0.0018089079530909657,,1e-05,0.9498585090334251,0.99,,0.01,0.01,,0.99,0.99,0.01,83833,0.9498585090334251,,1e-05,,
268,1e-05,,4.136710529017347e-05,6.007499999999969,,1680064467.5806172,,2.9250960668739565e-05,0.0015415445668622851,,2.068355264508673e-05,0.9498575931989403,194.4518039043078,,51812.940417289734,,0.0004650112532544881,,1e-05,0.9498575931989403,0.99,,0.01,0.01,,0.99,0.99,0.01,84104,0.9498575931989403,,1e-05,,
269,1e-05,,4.13826488271178e-05,6.041571428571258,,1680064739.555324,,2.926195160911652e-05,0.0014224046608433127,,2.0691324413558895e-05,0.9498559740805085,88.98806113886396,,52084.91512417793,,0.00359036261215806,,1e-05,0.9498559740805085,0.99,,0.01,0.01,,0.99,0.99,0.01,84581,0.9498559740805085,,1e-05,,
270,1e-05,,4.139338818846569e-05,6.064999999999733,,1680064923.211861,,2.9269545484351225e-05,0.0014410195872187614,,2.069669409423284e-05,0.9498548553970347,82.214192635824,,52268.57166099548,,0.0006604462396353483,,1e-05,0.9498548553970347,0.99,,0.01,0.01,,0.99,0.99,0.01,84909,0.9498548553970347,,1e-05,,
271,1e-05,,4.1403773823023904e-05,6.087571428571069,,1680065106.175479,,2.9276889236974266e-05,0.0014121702406555414,,2.070188691151195e-05,0.9498537735601016,85.51275048623083,,52451.53527903557,,0.001163167878985405,,1e-05,0.9498537735601016,0.99,,0.01,0.01,,0.99,0.99,0.01,85225,0.9498537735601016,,1e-05,,
272,1e-05,,4.140617837234719e-05,6.092785714285333,,1680065148.7699292,,2.9278589510106457e-05,0.001532951951958239,,2.070308918617359e-05,0.9498535230862138,115.23077122637643,,52494.129729270935,,0.004870100878179073,,1e-05,0.9498535230862138,0.99,,0.01,0.01,,0.99,0.99,0.01,85298,0.9498535230862138,,1e-05,,
273,1e-05,,4.142558931771462e-05,6.1347142857137325,,1680065484.2412322,,2.929231512120501e-05,0.0016403808258473873,,2.0712794658857307e-05,0.949851501112738,115.27539471888615,,52829.60103225708,,0.0006532080005854368,,1e-05,0.949851501112738,0.99,,0.01,0.01,,0.99,0.99,0.01,85885,0.949851501112738,,1e-05,,
274,1e-05,,4.144509979978493e-05,6.176571428570703,,1680065830.3355184,,2.9306111115381148e-05,0.0013752590166404843,,2.0722549899892463e-05,0.9498494687708557,154.63792978323784,,53175.695318460464,,0.0004182475386187434,,1e-05,0.9498494687708557,0.99,,0.01,0.01,,0.99,0.99,0.01,86471,0.9498494687708557,,1e-05,,
275,1e-05,,4.147728070758268e-05,6.244999999998994,,1680066262.4590647,,2.9328866453509677e-05,0.0014895305503159761,,2.0738640353791338e-05,0.9498461165929601,161.69513090279148,,53607.81886482239,,0.0031523159705102444,,1e-05,0.9498461165929601,0.99,,0.01,0.01,,0.99,0.99,0.01,87429,0.9498461165929601,,1e-05,,
276,1e-05,,4.147927416749684e-05,6.249214285713262,,1680066288.9080408,,2.9330276042532998e-05,0.0016117275226861238,,2.0739637083748416e-05,0.9498459089408857,169.27043385356654,,53634.267840862274,,0.0012438483536243439,,1e-05,0.9498459089408857,0.99,,0.01,0.01,,0.99,0.99,0.01,87488,0.9498459089408857,,1e-05,,
277,1e-05,,4.148103216805626e-05,6.252928571427533,,1680066312.5239668,,2.9331519136649895e-05,0.0014824019744992256,,2.0740516084028128e-05,0.9498457258158274,126.50096358032434,,53657.88376688957,,0.0013050218112766743,,1e-05,0.9498457258158274,0.99,,0.01,0.01,,0.99,0.99,0.01,87540,0.9498457258158274,,1e-05,,
278,1e-05,,4.148363758131313e-05,6.25842857142751,,1680066346.7393618,,2.9333361442031624e-05,0.0016181806568056345,,2.0741818790656563e-05,0.9498454544186131,175.0171735577716,,53692.09916186333,,0.00136556476354599,,1e-05,0.9498454544186131,0.99,,0.01,0.01,,0.99,0.99,0.01,87617,0.9498454544186131,,1e-05,,
279,1e-05,,4.148387436986377e-05,6.258928571427508,,1680066349.818332,,2.9333528876821483e-05,0.0015046048210933805,,2.074193718493188e-05,0.9498454297531391,131.44064284168937,,53695.17813205719,,0.0011935171205550432,,1e-05,0.9498454297531391,0.99,,0.01,0.01,,0.99,0.99,0.01,87624,0.9498454297531391,,1e-05,,
280,1e-05,,4.149007575206683e-05,6.271999999998883,,1680066442.4124985,,2.9337913916229994e-05,0.0016455312725156546,,2.074503787603341e-05,0.9498447837758264,82.37681833953403,,53787.77229857445,,0.002725109690800309,,1e-05,0.9498447837758264,0.99,,0.01,0.01,,0.99,0.99,0.01,87807,0.9498447837758264,,1e-05,,
281,1e-05,,4.149516847736195e-05,6.282714285713125,,1680066531.2074633,,2.93415150168209e-05,0.001434067147783935,,2.0747584238680973e-05,0.9498442532836081,100.23373253496196,,53876.56726336479,,0.001586468075402081,,1e-05,0.9498442532836081,0.99,,0.01,0.01,,0.99,0.99,0.01,87957,0.9498442532836081,,1e-05,,
282,1e-05,,4.1498806569714075e-05,6.29035714285595,,1680066593.041249,,2.934408753659367e-05,0.0014034489868208766,,2.0749403284857034e-05,0.9498438743156548,88.71139217856145,,53938.401049137115,,0.00172493327409029,,1e-05,0.9498438743156548,0.99,,0.01,0.01,,0.99,0.99,0.01,88064,0.9498438743156548,,1e-05,,
283,1e-05,,4.150834749728394e-05,6.310357142855868,,1680066758.8391242,,2.935083399117713e-05,0.001445916248485446,,2.0754173748641967e-05,0.9498428804690329,90.01046934351731,,54104.198924303055,,0.0007154725026339293,,1e-05,0.9498428804690329,0.99,,0.01,0.01,,0.99,0.99,0.01,88344,0.9498428804690329,,1e-05,,
284,1e-05,,4.154090980906518e-05,6.378142857141304,,1680067310.3014739,,2.9373859022648754e-05,0.0014790085842832923,,2.0770454904532588e-05,0.9498394885615556,128.91545442458906,,54655.6612739563,,0.0011950506595894694,,1e-05,0.9498394885615556,0.99,,0.01,0.01,,0.99,0.99,0.01,89293,0.9498394885615556,,1e-05,,
285,1e-05,,4.154747096383875e-05,6.391714285712677,,1680067423.9651482,,2.937849845968156e-05,0.0012748920125886798,,2.077373548191937e-05,0.9498388051079334,81.26763285326975,,54769.32494831085,,0.0013016166631132364,,1e-05,0.9498388051079334,0.99,,0.01,0.01,,0.99,0.99,0.01,89483,0.9498388051079334,,1e-05,,
286,1e-05,,4.154999534515004e-05,6.396928571426941,,1680067464.994135,,2.9380283466825076e-05,0.0013992581516504288,,2.0774997672575018e-05,0.9498385421515468,101.34693240445874,,54810.35393500328,,0.00048728854744695127,,1e-05,0.9498385421515468,0.99,,0.01,0.01,,0.99,0.99,0.01,89556,0.9498385421515468,,1e-05,,
287,1e-05,,4.155737326598623e-05,6.4121428571411645,,1680067590.39963,,2.9385500444679404e-05,0.0012928105425089598,,2.0778686632993112e-05,0.9498377736181264,78.99323126692862,,54935.75943017006,,0.0016650462057441473,,1e-05,0.9498377736181264,0.99,,0.01,0.01,,0.99,0.99,0.01,89769,0.9498377736181264,,1e-05,,
288,1e-05,,4.1570578764311796e-05,6.43928571428391,,1680067807.2978745,,2.9394838142094357e-05,0.0016732054064050317,,2.0785289382155894e-05,0.9498363980453841,82.75670872300401,,55152.65767455101,,0.006498427130281925,,1e-05,0.9498363980453841,0.99,,0.01,0.01,,0.99,0.99,0.01,90149,0.9498363980453841,,1e-05,,
289,1e-05,,4.1573958609029703e-05,6.446214285712453,,1680067864.9737813,,2.9397228053213747e-05,0.0016332933446392417,,2.078697930451485e-05,0.949836045978226,83.70446673202733,,55210.3335814476,,0.0012981637846678495,,1e-05,0.949836045978226,0.99,,0.01,0.01,,0.99,0.99,0.01,90246,0.949836045978226,,1e-05,,
290,1e-05,,4.1606688290653836e-05,6.512928571426465,,1680068406.5486693,,2.942037143303625e-05,0.001545259146951139,,2.0803344145326915e-05,0.9498326366363902,91.97360702341692,,55751.90846943855,,0.005357168614864349,,1e-05,0.9498326366363902,0.99,,0.01,0.01,,0.99,0.99,0.01,91180,0.9498326366363902,,1e-05,,
291,1e-05,,4.161395236471339e-05,6.52764285714069,,1680068521.3541026,,2.9425507909062797e-05,0.0014393863966688514,,2.080697618235669e-05,0.949831879962009,112.55735588589832,,55866.71390271187,,0.00089552893768996,,1e-05,0.949831879962009,0.99,,0.01,0.01,,0.99,0.99,0.01,91386,0.949831879962009,,1e-05,,
292,1e-05,,4.1616601000472583e-05,6.532999999997811,,1680068566.0279582,,2.9427380777369018e-05,0.001417787978425622,,2.080830050023629e-05,0.9498316040624507,81.89421315058577,,55911.387758255005,,0.0005906037404201925,,1e-05,0.9498316040624507,0.99,,0.01,0.01,,0.99,0.99,0.01,91461,0.9498316040624507,,1e-05,,
293,1e-05,,4.162038361796466e-05,6.540642857140637,,1680068630.7682242,,2.9430055491848307e-05,0.0016545739490538836,,2.0810191808982328e-05,0.9498312100397953,83.32808192804704,,55976.128024339676,,0.0008438326185569167,,1e-05,0.9498312100397953,0.99,,0.01,0.01,,0.99,0.99,0.01,91568,0.9498312100397953,,1e-05,,
294,1e-05,,4.163897139873023e-05,6.5780714285690545,,1680068924.6120813,,2.9443199037674847e-05,0.0015694425674155354,,2.081948569936511e-05,0.9498292738126323,86.67236356899951,,56269.97188138962,,0.0014316271990537643,,1e-05,0.9498292738126323,0.99,,0.01,0.01,,0.99,0.99,0.01,92092,0.9498292738126323,,1e-05,,
295,1e-05,,4.16454524062629e-05,6.591071428569001,,1680069032.8633764,,2.9447781802050118e-05,0.001459895633161068,,2.0822726203131448e-05,0.9498285987076809,79.82795080987114,,56378.22317647934,,0.001548116561025381,,1e-05,0.9498285987076809,0.99,,0.01,0.01,,0.99,0.99,0.01,92274,0.9498285987076809,,1e-05,,
296,1e-05,,4.165126754963187e-05,6.60271428571181,,1680069132.0120325,,2.9451893729359887e-05,0.001371549442410469,,2.082563377481593e-05,0.94982799296358,143.06490631336604,,56477.37183260918,,0.0009781826520338655,,1e-05,0.94982799296358,0.99,,0.01,0.01,,0.99,0.99,0.01,92437,0.94982799296358,,1e-05,,
297,1e-05,,4.1654982981639524e-05,6.610142857140351,,1680069192.1263247,,2.945452093652754e-05,0.0014601500006392598,,2.082749149081976e-05,0.9498276059394125,81.96397990501933,,56537.48612475395,,0.0010819745948538184,,1e-05,0.9498276059394125,0.99,,0.01,0.01,,0.99,0.99,0.01,92541,0.9498276059394125,,1e-05,,
298,1e-05,,4.1658201946507944e-05,6.616571428568896,,1680069246.6451178,,2.9456797088414398e-05,0.0015554232522845268,,2.082910097325397e-05,0.949827270630572,79.72659756425506,,56592.00491786003,,0.00047813254059292376,,1e-05,0.949827270630572,0.99,,0.01,0.01,,0.99,0.99,0.01,92631,0.949827270630572,,1e-05,,
299,1e-05,,4.165931133061546e-05,6.618785714283173,,1680069265.2752318,,2.945758154143976e-05,0.0015040626749396324,,2.0829655665307726e-05,0.9498271550697275,92.16847360200529,,56610.63503193855,,0.0012490361696109176,,1e-05,0.9498271550697275,0.99,,0.01,0.01,,0.99,0.99,0.01,92662,0.9498271550697275,,1e-05,,
300,1e-05,,4.1669528018631426e-05,6.639142857140232,,1680069422.0063848,,2.9464805830817118e-05,0.0014347118558362126,,2.083476400931571e-05,0.9498260908313925,100.76788275656502,,56767.366184949875,,0.00031569553539156914,,1e-05,0.9498260908313925,0.99,,0.01,0.01,,0.99,0.99,0.01,92947,0.9498260908313925,,1e-05,,
301,1e-05,,4.166999477468097e-05,6.6400714285688,,1680069430.024194,,2.946513587718491e-05,0.001340795774012804,,2.083499738734048e-05,0.9498260422109707,90.9373796673317,,56775.38399410248,,0.0011792286531999707,,1e-05,0.9498260422109707,0.99,,0.01,0.01,,0.99,0.99,0.01,92960,0.9498260422109707,,1e-05,,
302,1e-05,,4.1673408003586244e-05,6.646857142854486,,1680069480.7769115,,2.9467549394489572e-05,0.001450884505175054,,2.083670400179312e-05,0.9498256866662931,88.0914411170902,,56826.13671159744,,0.002486766781657934,,1e-05,0.9498256866662931,0.99,,0.01,0.01,,0.99,0.99,0.01,93055,0.9498256866662931,,1e-05,,
303,1e-05,,4.169352522433921e-05,6.686714285711465,,1680069803.8715394,,2.9481774417702624e-05,0.0014157381374388933,,2.08467626121696e-05,0.9498235911224646,89.6132878590926,,57149.23133945465,,0.0009909502696245909,,1e-05,0.9498235911224646,0.99,,0.01,0.01,,0.99,0.99,0.01,93613,0.9498235911224646,,1e-05,,
304,1e-05,,4.172261316443218e-05,6.743928571425516,,1680070266.7797804,,2.950234269739311e-05,0.0012667982373386621,,2.0861306582216088e-05,0.9498205611287049,82.05812022810882,,57612.139580488205,,0.0006762328557670116,,1e-05,0.9498205611287049,0.99,,0.01,0.01,,0.99,0.99,0.01,94414,0.9498205611287049,,1e-05,,
305,1e-05,,4.173196173591653e-05,6.762214285711155,,1680070413.37642,,2.9508953135684103e-05,0.0016916828462854028,,2.086598086795826e-05,0.9498195873191754,92.7982470400541,,57758.736220121384,,0.0010888435645028949,,1e-05,0.9498195873191754,0.99,,0.01,0.01,,0.99,0.99,0.01,94670,0.9498195873191754,,1e-05,,
306,1e-05,,4.173891664174751e-05,6.775785714282528,,1680070527.7284298,,2.9513870996759702e-05,0.001417679712176323,,2.0869458320873752e-05,0.949818862849818,89.12526890790905,,57873.08822989464,,0.0010887852404266596,,1e-05,0.949818862849818,0.99,,0.01,0.01,,0.99,0.99,0.01,94860,0.949818862849818,,1e-05,,
307,1e-05,,4.175305165617641e-05,6.803285714282415,,1680070757.5223784,,2.952386596131455e-05,0.0014630249934270978,,2.0876525828088202e-05,0.9498173904524816,141.41321294404773,,58102.882178545,,0.0008140187128446996,,1e-05,0.9498173904524816,0.99,,0.01,0.01,,0.99,0.99,0.01,95245,0.9498173904524816,,1e-05,,
308,1e-05,,4.1763810619715056e-05,6.824142857139472,,1680070925.0580087,,2.953147369739126e-05,0.001555727911181748,,2.0881905309857525e-05,0.949816269727113,121.86376925397107,,58270.41780877113,,0.003028691979125142,,1e-05,0.949816269727113,0.99,,0.01,0.01,,0.99,0.99,0.01,95537,0.949816269727113,,1e-05,,
309,1e-05,,4.18008674148597e-05,6.895499999996322,,1680071495.7139606,,2.9557676808527078e-05,0.001499976497143507,,2.0900433707429847e-05,0.9498124096442854,88.84949894416687,,58841.07376074791,,0.0027024815790355206,,1e-05,0.9498124096442854,0.99,,0.01,0.01,,0.99,0.99,0.01,96536,0.9498124096442854,,1e-05,,
310,1e-05,,4.1813529699271785e-05,6.9197142857105085,,1680071689.564398,,2.9566630395700177e-05,0.0015998033341020346,,2.090676484963589e-05,0.9498110906563259,92.23648396740215,,59034.924198150635,,0.000467590318294242,,1e-05,0.9498110906563259,0.99,,0.01,0.01,,0.99,0.99,0.01,96875,0.9498110906563259,,1e-05,,
311,1e-05,,4.18205333578421e-05,6.9330714285675965,,1680071793.1689117,,2.9571582730168364e-05,0.0014076416846364737,,2.0910266678921047e-05,0.9498103611085581,78.96623329784565,,59138.52871179581,,0.0010937706101685762,,1e-05,0.9498103611085581,0.99,,0.01,0.01,,0.99,0.99,0.01,97062,0.9498103611085581,,1e-05,,
312,1e-05,,4.182694962536803e-05,6.945285714281832,,1680071890.794518,,2.9576119716445856e-05,0.001669658231548965,,2.091347481268401e-05,0.9498096927473575,85.3988741229096,,59236.15431809425,,0.0021352062467485666,,1e-05,0.9498096927473575,0.99,,0.01,0.01,,0.99,0.99,0.01,97233,0.9498096927473575,,1e-05,,
313,1e-05,,4.182811397880559e-05,6.947499999996109,,1680071908.192341,,2.957694303865725e-05,0.0016308516496792436,,2.091405698940279e-05,0.949809571460541,96.71866806391188,,59253.552141189575,,0.0006119379540905356,,1e-05,0.949809571460541,0.99,,0.01,0.01,,0.99,0.99,0.01,97264,0.949809571460541,,1e-05,,
314,1e-05,,4.184826750566601e-05,6.9857142857102374,,1680072206.1497397,,2.959119373416508e-05,0.001558042480610311,,2.0924133752833002e-05,0.9498074721348264,90.30374794558148,,59551.509539842606,,0.0006723988917656243,,1e-05,0.9498074721348264,0.99,,0.01,0.01,,0.99,0.99,0.01,97799,0.9498074721348264,,1e-05,,
